Investor ID,Organization/Person Name,Organization/Person Name URL,Longitude,Latitude,Location,Country,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Specific VC Binary,Local Investor,Hub Investor,Lead Investor,Target VC,Seed Investments Count,Seed Lead Investments Count,Unique Companies Count,Unique Industries Count,Local Investments Count,Avg Investment Distance (km),Hub Investments Count,Unique Countries Count,Fundraising Success Count,Successful Investments Count,CB Rank (Investor)
006383,SMPI Group,https://www.crunchbase.com/organization/smpi-group,8.7932013,45.6598951,"Gallarate, Lombardia, Italy",Italy,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,3.0,1.0,75.39302003132434,0,1.0,0,0,78486.0
006384,Vatne Equity,https://www.crunchbase.com/organization/vatne-equity,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,6.0,1.0,0.0,1,1.0,1,1,78757.0
006387,WeChange.group,https://www.crunchbase.com/organization/wechange-group,25.2829111,54.6870458,"Vilnius, Vilniaus Apskritis, Lithuania",Lithuania,False,False,False,False,False,True,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,0,79399.0
006390,WANDERER CAPITAL,https://www.crunchbase.com/organization/wanderer-capital,17.10674,48.14816,"Bratislava, Bratislava, Slovakia (Slovak Republic)",Slovakia (Slovak Republic),False,False,False,False,False,True,False,True,False,1.0,1.0,1.0,2.0,1.0,0.0,0,1.0,0,0,79966.0
006391,Grand River Agricultural Society,https://www.crunchbase.com/organization/grand-river-agricultural-society,-80.429581,43.681148,"Elora, Ontario, Canada",Canada,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,5314.473254373238,1,1.0,0,0,80170.0
006393,Skilpadda AS,https://www.crunchbase.com/organization/skilpadda-as,10.8367762,59.7494558,"Langhus, Akershus, Norway",Norway,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,3.0,0.0,313.985903624079,0,1.0,0,0,81276.0
006395,Corporación Cervino,https://www.crunchbase.com/organization/corporación-cervino,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,4.0,0.0,467.0921087461643,0,1.0,0,0,82374.0
006396,Online Venture,https://www.crunchbase.com/organization/online-venture,18.6129831,54.3706858,"Gdansk, Pomorskie, Poland",Poland,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,2.0,0.0,431.6519325317688,0,1.0,0,0,83441.0
006397,Powerhouse Capital,https://www.crunchbase.com/organization/powerhouse-capital,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,False,False,False,True,False,True,False,False,2.0,0.0,2.0,7.0,0.0,5445.5761833800825,2,2.0,1,1,83502.0
006398,MNG International Investments,https://www.crunchbase.com/organization/mng-international-investments,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,2.0,0.0,105.2312149850499,0,1.0,0,0,83567.0
006399,Nau of Innovation,https://www.crunchbase.com/organization/nau-of-innovation,-0.4881708,38.3436365,"Alicante, Comunidad Valenciana, Spain",Spain,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,3.0,1.0,0.0,0,1.0,0,0,83999.0
006400,Fundalogy,https://www.crunchbase.com/organization/fundalogy,-4.4216366,36.7213028,"Málaga, Andalucia, Spain",Spain,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,2.0,0.0,158.13712282786625,0,1.0,0,0,84026.0
006402,Global Perspectives,https://www.crunchbase.com/organization/global-perspectives-b84f,-5.3444135,36.1285695,"Gibraltar, Gibraltar, Gibraltar",Gibraltar,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,6.0,0.0,1989.3984386694237,0,1.0,0,0,85119.0
006404,North Venture,https://www.crunchbase.com/organization/north-venture,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,1032.7833781129602,0,1.0,0,0,86974.0
006405,Sequitur Capital Srl,https://www.crunchbase.com/organization/sequitur-capital,9.1896346,45.4641943,"Milan, Lombardia, Italy",Italy,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,0,0,87446.0
006406,Afintia,https://www.crunchbase.com/organization/afintia,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,2.0,1.0,0.0,1,1.0,0,0,88186.0
006412,Camfin Alternative Assets,https://www.crunchbase.com/organization/camfin-alternative-assets,9.1896346,45.4641943,"Milan, Lombardia, Italy",Italy,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,4.0,1.0,0.0,1,1.0,0,0,89354.0
006413,Angelma-Mäkelä Oy,https://www.crunchbase.com/organization/angelma-makela-oy,26.0,60.83333,"Hämeenlinna, Southern Finland, Finland",Finland,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,93.64994887113248,1,1.0,0,0,89656.0
006414,Eleventure,https://www.crunchbase.com/organization/eleventure,77.0299194,28.4646148,"Gurgaon, Haryana, India",India,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,7.0,0.0,6125.633386217313,1,1.0,1,1,90553.0
006415,MTI Holding,https://www.crunchbase.com/organization/mti-holding,31.2357257,30.0443879,"Cairo, Al Qahirah, Egypt",Egypt,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,2.0,0.0,2212.73821736066,0,1.0,0,0,91400.0
006416,Middelborg,https://www.crunchbase.com/organization/middelborg,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,5.0,1.0,0.0,1,1.0,0,0,92554.0
006418,Aim High Ventures,https://www.crunchbase.com/organization/aim-high-ventures,-75.546589,39.7459468,"Wilmington, Delaware, United States",United States,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,4.0,0.0,6233.348032699092,0,1.0,0,0,92627.0
006420,Anomaly Ventures,https://www.crunchbase.com/organization/anomaly-ventures,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,2.0,1.0,0.0,1,1.0,0,0,92962.0
006421,Constellation VMS Ventures,https://www.crunchbase.com/organization/constellation-vms-ventures,-79.3839347,43.6534817,"Toronto, Ontario, Canada",Canada,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,2.0,0.0,6545.7460392319645,0,1.0,0,0,93391.0
006424,Symfonie Capital,https://www.crunchbase.com/organization/symfonie-capital,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,5.0,0.0,1288.7016809975382,0,1.0,0,0,94170.0
006425,Alimentos Ventures,https://www.crunchbase.com/organization/alimentos-ventures,10.407855,53.248706,"Lüneburg, Niedersachsen, Germany",Germany,False,False,False,False,True,False,False,True,False,1.0,1.0,1.0,4.0,0.0,1280.898518414782,0,1.0,1,1,95068.0
006426,BID Capital,https://www.crunchbase.com/organization/bid-capital-e705,-93.3093593,18.2559936,"Miguel Hidalgo, Tabasco, Mexico",Mexico,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,2.0,0.0,8673.068724972502,1,1.0,0,0,95556.0
006427,RedInvest,https://www.crunchbase.com/organization/redinvest,8.3054682,47.0505452,"Luzern, Luzern, Switzerland",Switzerland,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,796.7992608144039,1,1.0,0,0,95769.0
006429,Generali Horizon,https://www.crunchbase.com/organization/generali-horizon,4.960825,52.3421489,"Diemen, Noord-Holland, The Netherlands",The Netherlands,False,False,False,True,False,False,False,False,False,1.0,0.0,1.0,2.0,0.0,920.1583066190591,0,1.0,1,1,98148.0
006431,Barolo Investment Partners,https://www.crunchbase.com/organization/barolo-investment-partners,115.8057167,-31.9799209,"Nedlands, Western Australia, Australia",Australia,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,13081.76225996482,1,1.0,0,0,98852.0
006432,The Liquid Factory,https://www.crunchbase.com/organization/the-liquid-factory,9.7434178,46.1689955,"Berbenno Valtellina, Lombardia, Italy",Italy,False,False,False,False,False,True,False,True,False,1.0,1.0,1.0,0.0,1.0,89.35146996503367,0,0.0,0,0,98856.0
006435,Invergy,https://www.crunchbase.com/organization/invergy,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,True,False,False,False,False,True,True,False,False,1.0,0.0,1.0,2.0,1.0,0.0,1,1.0,0,0,100159.0
006440,Fundacion Entrecanales Venture Capital,https://www.crunchbase.com/organization/fundacion-entrecanales-venture-capital,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,True,False,False,False,False,False,True,False,False,1.0,0.0,1.0,8.0,0.0,504.3657437075568,1,1.0,0,0,100732.0
006441,50TresDigital,https://www.crunchbase.com/organization/50tresdigital,-0.3763353,39.4697065,"Valencia, Comunidad Valenciana, Spain",Spain,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,4.0,0.0,301.7089752238981,1,1.0,0,0,100828.0
006444,The WBAF Fund,https://www.crunchbase.com/organization/the-wbaf-fund,29.1019054,41.1274751,"Gumussuyu, Istanbul, Turkey",Turkey,False,True,False,False,False,False,False,True,False,1.0,1.0,1.0,5.0,0.0,2541.8903334379083,0,1.0,0,0,102732.0
006448,Sidinvest,https://www.crunchbase.com/organization/sidinvest,7.6824892,45.0677551,"Torino, Piemonte, Italy",Italy,False,False,False,False,False,True,False,True,False,1.0,1.0,1.0,8.0,1.0,0.0,0,1.0,0,0,104888.0
006449,Sara Digital Ventures,https://www.crunchbase.com/organization/sara-digital-ventures,103.85007,1.28967,"Singapore, Central Region, Singapore",Singapore,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,2.0,0.0,9352.828606961206,0,1.0,0,0,104922.0
006454,Bamboo Venture Capital,https://www.crunchbase.com/organization/bamboo-venture-capital,-8.3959425,43.3709703,"A Coruña, Galicia, Spain",Spain,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,5.0,0.0,855.5262101967421,0,1.0,0,0,106720.0
006456,HFL holdings,https://www.crunchbase.com/organization/hfl-holdings,-82.6931553,27.9908529,"Safety Harbor, Florida, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,2.0,0.0,8558.746455676213,0,1.0,0,0,107269.0
006458,Manent Ventures,https://www.crunchbase.com/organization/manent-ventures,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,0,0,107547.0
006459,AINS Ventures,https://www.crunchbase.com/organization/ains-ventures,22.5944165,61.4789039,"Tampere, Western Finland, Finland",Finland,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,6.0,0.0,196.25475916346113,0,1.0,0,0,107626.0
006462,Seven Roots,https://www.crunchbase.com/organization/seven-roots,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,False,True,False,1.0,1.0,1.0,2.0,1.0,99.30785770821144,0,1.0,0,0,108633.0
006464,Araelec,https://www.crunchbase.com/organization/araelec-d9f2,-83.537938,30.864639,"Spain, Georgia, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,2.0,0.0,7049.228990676832,1,1.0,0,0,109222.0
006472,i3Charter,https://www.crunchbase.com/organization/i3charter,11.3426327,44.4938203,"Bologna, Emilia-Romagna, Italy",Italy,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,176.1232485835745,0,1.0,0,0,113808.0
006473,Grimpeur Holdings,https://www.crunchbase.com/organization/grimpeur-holdings,-3.8480017,55.556821,"Douglas, South Lanarkshire, United Kingdom",United Kingdom,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,1.0,0.0,291.1043271019989,1,1.0,0,0,114073.0
006480,Bamboo Group OÜ,https://www.crunchbase.com/organization/bamboo-group-oü,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,True,False,True,True,False,False,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0,0,120332.0
006487,Saue 3K Capital,https://www.crunchbase.com/organization/saue-3k-capital,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,0,0,123789.0
006488,Ocean Pond Ventures,https://www.crunchbase.com/organization/ocean-pond-ventures,14.4841322,35.906555,"Sliema, NA - Malta, Malta",Malta,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,1.0,0.0,1228.3786123583302,1,1.0,0,0,124050.0
006489,Fyrin,https://www.crunchbase.com/organization/fyrin,-81.125756,33.4521264,"Norway, South Carolina, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,1.0,0.0,6976.966310305745,0,1.0,0,0,124598.0
006491,Finalca,https://www.crunchbase.com/organization/finalca,11.3426327,44.4938203,"Bologna, Emilia-Romagna, Italy",Italy,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,6.0,0.0,585.3985591207843,0,1.0,0,0,125278.0
006492,AXIS,https://www.crunchbase.com/organization/axis-72c3,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,True,False,True,True,False,False,1.0,0.0,1.0,5.0,1.0,0.0,1,1.0,0,0,125567.0
006494,Spicy Ventures,https://www.crunchbase.com/organization/spicy-ventures,23.5899542,46.769379,"Cluj-napoca, Cluj, Romania",Romania,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,2043.371019037616,0,1.0,0,0,125848.0
006495,Blommenholm Industrier,https://www.crunchbase.com/organization/blommenholm-industrier,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,0,0,127700.0
006496,Onset Capital,https://www.crunchbase.com/organization/onset-capital,-111.886797,40.7596198,"Salt Lake City, Utah, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,8725.50783859285,1,1.0,0,0,129106.0
006497,ImCap Finland,https://www.crunchbase.com/organization/imcap-finland,26.0,60.83333,"Ingå, Southern Finland, Finland",Finland,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,8.0,0.0,170.0678954251751,1,1.0,0,0,129469.0
006498,D2 Digital Venture,https://www.crunchbase.com/organization/d2-digital-venture,33.3638783,35.1746503,"Nicosia, Nicosia, Cyprus",Cyprus,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,6.0,0.0,2257.465067205848,0,1.0,0,0,129911.0
006499,Arctic Investment Group,https://www.crunchbase.com/organization/arctic-investment-group,18.9558585,69.6516345,"Tromsø, Troms, Norway",Norway,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,1.0,1.0,58.70327929187559,0,1.0,0,0,132008.0
006500,Hansa Group,https://www.crunchbase.com/organization/hansa-group,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,7.0,1.0,0.0,1,1.0,0,0,132538.0
006502,Value Create Ventures,https://www.crunchbase.com/organization/value-create-ventures,142.6570874,43.9015139,"Chuo, Hokkaido, Japan",Japan,False,False,False,True,False,False,False,True,False,1.0,1.0,1.0,2.0,0.0,9028.84288535935,0,1.0,0,0,133482.0
006505,Piemontech,https://www.crunchbase.com/organization/piemontech,7.6824892,45.0677551,"Torino, Piemonte, Italy",Italy,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,3.0,1.0,24.873079913917707,0,1.0,0,0,134222.0
006506,YOBU CAPITAL VENTURES,https://www.crunchbase.com/organization/yobu-capital-ventures,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,7.0,0.0,300.6368267967918,0,1.0,0,0,134367.0
006507,VC Partners SGR,https://www.crunchbase.com/organization/vc-partners-sgr,9.1896346,45.4641943,"Milano, Lombardia, Italy",Italy,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,1.0,0.0,125.91627866066705,0,1.0,0,0,134851.0
006511,Zoiros Ventures,https://www.crunchbase.com/organization/zoiros-ventures,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,5.0,1.0,0.0,0,1.0,0,0,136302.0
006512,Mover Investimenti,https://www.crunchbase.com/organization/mover-investimenti,9.1896346,45.4641943,"Milan, Lombardia, Italy",Italy,False,False,False,False,False,True,False,False,False,1.0,0.0,1.0,3.0,1.0,54.645690779669344,0,1.0,0,0,137429.0
006513,Syda Ventures,https://www.crunchbase.com/organization/syda-ventures,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,0.0,0.0,163.40299039363308,0,0.0,0,0,137523.0
006514,Emmergia,https://www.crunchbase.com/organization/emmergia,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,5.0,1.0,0.0,1,1.0,1,1,137988.0
006515,First Partners Holding 5,https://www.crunchbase.com/organization/first-partners-holding-5,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,6.0,1.0,0.0,1,1.0,1,1,138341.0
006518,Biocant Ventures,https://www.crunchbase.com/organization/biocant-ventures,-8.5940128,40.3461879,"Cantanhede, Coimbra, Portugal",Portugal,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,3.0,0.0,188.03407131044943,1,1.0,0,0,138942.0
006519,Grands Vignobles en Mediterranee,https://www.crunchbase.com/organization/grands-vignobles-en-mediterranee,2.34549,43.508482,"Olonzac, Languedoc-Roussillon, France",France,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,1.0,0.0,1262.336937930802,1,1.0,0,0,139275.0
006522,Top5 Partners,https://www.crunchbase.com/organization/top5-partners,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,2.0,1.0,0.0,1,1.0,0,0,142283.0
006523,Three51 - Teamplay Ventures,https://www.crunchbase.com/organization/three51-teamplay-ventures,-9.1365919,38.7077507,"Lisbon, Lisboa, Portugal",Portugal,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,0,0,144453.0
006526,Sidkap,https://www.crunchbase.com/organization/sidkap,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,0,0,148374.0
006528,Ivanka Capital,https://www.crunchbase.com/organization/ivanka-capital,-79.3839347,43.6534817,"Toronto, Ontario, Canada",Canada,False,False,True,False,False,False,False,True,False,1.0,1.0,1.0,2.0,0.0,7124.007385303711,0,1.0,1,1,152324.0
006530,Camelus,https://www.crunchbase.com/organization/camelus,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,8.0,1.0,0.0,1,1.0,0,0,153699.0
006533,Objekt Venture,https://www.crunchbase.com/organization/objekt-venture,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,True,True,True,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0,0,156744.0
006535,Trind Investments,https://www.crunchbase.com/organization/trind-investments,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,8.0,1.0,0.0,1,1.0,0,0,157582.0
006539,SEED CDC,https://www.crunchbase.com/organization/seed-cdc,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,4.0,1.0,0.0,1,1.0,0,0,162052.0
006540,Ideable Venture,https://www.crunchbase.com/organization/ideable-venture-fund,24.9413548,60.1717794,"Helsinki, Southern Finland, Finland",Finland,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,0,0,165684.0
006549,Clashrock Capital,https://www.crunchbase.com/organization/clashrock-capital,-6.5895082,52.4582086,"Park, Wexford, Ireland",Ireland,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,4.0,0.0,139.7743967372181,0,1.0,1,1,217664.0
006550,finetwork sl,https://www.crunchbase.com/organization/finetwork-sl,-0.4881708,38.3436365,"Alicante, Comunidad Valenciana, Spain",Spain,False,False,False,True,False,False,False,False,False,1.0,0.0,1.0,6.0,0.0,494.8749925490342,0,1.0,0,0,263754.0
006551,My.Games Venture Capital,https://www.crunchbase.com/organization/my-games-venture-capital,33.0332657,34.6852901,"Limassol, Limassol, Cyprus",Cyprus,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,1.0,0.0,2786.796971669033,1,1.0,0,0,7785.0
006552,Lumen Ventures,https://www.crunchbase.com/organization/lumen-ventures-d86e,12.4829321,41.8933203,"Rome, Lazio, Italy",Italy,False,False,False,False,False,False,False,True,False,5.0,3.0,5.0,13.0,0.0,456.6381971239718,3,1.0,0,0,10121.0
006553,Centrality,https://www.crunchbase.com/organization/centrality,174.7631803,-36.852095,"Auckland, Auckland, New Zealand",New Zealand,False,False,False,False,True,False,True,True,False,1.0,1.0,1.0,4.0,0.0,19201.445243217906,1,1.0,0,0,16732.0
006555,World AI Venture Capital,https://www.crunchbase.com/organization/world-ai-venture-capital,-74.0060152,40.7127281,"New York, New York, United States",United States,False,True,False,False,True,False,True,False,False,1.0,0.0,1.0,0.0,0.0,6464.241176229522,1,1.0,0,0,28921.0
006557,Cysero,https://www.crunchbase.com/organization/cysero,9.1896346,45.4641943,"Milano, Lombardia, Italy",Italy,False,False,False,False,True,False,False,True,False,6.0,5.0,6.0,14.0,2.0,257.7053977523485,0,1.0,0,0,30537.0
006558,Capital A Partners,https://www.crunchbase.com/organization/capital-a-partners,-79.9399309,32.7884363,"Charleston, South Carolina, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,7644.864071631214,1,1.0,1,1,30915.0
006559,Netsolid Investments,https://www.crunchbase.com/organization/netsolid,24.7453688,59.4372155,"Tallinn, Harjumaa, Estonia",Estonia,False,False,False,False,False,False,True,True,False,2.0,2.0,2.0,6.0,1.0,1270.2297930903603,2,2.0,0,0,32587.0
006562,Scale Capital,https://www.crunchbase.com/organization/scale-capital-2,-70.6504502,-33.4377756,"Santiago, Region Metropolitana, Chile",Chile,False,False,False,False,False,False,False,True,False,10.0,8.0,10.0,17.0,0.0,12392.127777607666,6,3.0,1,1,41960.0
006563,Telos Ventures,https://www.crunchbase.com/organization/telos-ventures,-122.232523,37.4863239,"Redwood City, California, United States",United States,False,False,True,False,True,False,True,False,False,1.0,0.0,1.0,3.0,0.0,8748.83684999336,1,1.0,0,0,42153.0
006564,Addendum Capital,https://www.crunchbase.com/organization/addendum-capital,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,False,False,2.0,0.0,2.0,6.0,1.0,274.1138536968782,1,1.0,0,0,43104.0
006565,Ligurcapital SpA,https://www.crunchbase.com/organization/ligurcapital-spa,8.9338624,44.40726,"Genoa, Liguria, Italy",Italy,False,False,False,False,False,False,False,False,False,7.0,1.0,6.0,15.0,1.0,195.33777446236823,5,1.0,0,0,43488.0
006566,Capsa Vida,https://www.crunchbase.com/organization/capsa-vida,-5.6599339,43.5027775,"Granda, Asturias, Spain",Spain,False,False,False,True,True,False,False,True,False,6.0,6.0,6.0,9.0,0.0,585.5264100186761,3,2.0,1,1,46183.0
006567,VAM Investments,https://www.crunchbase.com/organization/vam-investments,5.9834952,49.4958042,"Esch-sur-alzette, Luxembourg, Luxembourg",Luxembourg,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,4.0,0.0,508.82644471306844,1,1.0,0,0,46960.0
006568,Construct Venture,https://www.crunchbase.com/organization/construct-venture,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,True,False,False,False,False,False,4.0,1.0,4.0,8.0,2.0,613.6935795270798,3,2.0,0,0,48223.0
006569,NEOTEC,https://www.crunchbase.com/organization/neotec,-81.3578047,41.1513108,"Kent, Ohio, United States",United States,False,False,False,False,False,False,False,False,False,4.0,0.0,3.0,12.0,0.0,6447.217172128401,2,1.0,0,0,48855.0
006570,TRK Group,https://www.crunchbase.com/organization/trk-group,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,False,False,False,False,8.0,0.0,8.0,23.0,5.0,122.93507841678615,5,1.0,0,0,48895.0
006571,Leap Investment,https://www.crunchbase.com/organization/leap-investment,32.8540497,39.9207759,"Ankara, Ankara, Turkey",Turkey,False,False,False,False,False,False,True,False,False,3.0,1.0,2.0,7.0,0.0,2243.2974728262466,3,1.0,0,0,53197.0
006572,Pariter Partners,https://www.crunchbase.com/organization/pariter-partners,9.1896346,45.4641943,"Milano, Lombardia, Italy",Italy,False,False,False,False,False,False,False,False,False,7.0,1.0,7.0,12.0,2.0,141.50833025171005,1,1.0,0,0,54354.0
006573,Unirisco Galicia,https://www.crunchbase.com/organization/unirisco,-8.5458608,42.8804219,"Santiago De Compostela, Galicia, Spain",Spain,False,False,False,False,False,True,False,False,False,6.0,1.0,4.0,12.0,6.0,40.10306857102651,0,1.0,0,0,55998.0
006574,Korpun Siemen,https://www.crunchbase.com/organization/korpun-siemen,25.4843355,65.0113317,"Oulu, Oulu, Finland",Finland,False,True,False,False,False,False,False,False,False,6.0,1.0,6.0,13.0,3.0,244.90800699177666,1,1.0,0,0,56109.0
006575,Invercaria,https://www.crunchbase.com/organization/invercaria,-5.9953403,37.3886303,"Sevilla, Andalucia, Spain",Spain,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,3.0,0.0,391.9992152312193,1,1.0,1,1,59797.0
006576,Valor Capital Venture Capital Fund Management Ltd.,https://www.crunchbase.com/organization/valor-capital-venture-capital-fund-management-ltd-c7de,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,False,False,False,True,False,True,False,2.0,2.0,2.0,9.0,2.0,0.0,0,1.0,1,1,62751.0
006577,Bloom Equity,https://www.crunchbase.com/organization/bloom-equity,-6.2544366,53.3436671,"Dublin, Dublin, Ireland",Ireland,False,False,False,False,False,True,False,False,False,4.0,0.0,4.0,12.0,3.0,45.03593036365954,3,1.0,2,2,65635.0
006580,Second Working District,https://www.crunchbase.com/organization/second-working-district-2,-122.1598465,37.4443293,"Palo Alto, California, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,4.0,0.0,10521.173606427375,0,1.0,0,0,146360.0
006581,Relay Investments,https://www.crunchbase.com/organization/relay-investments,-71.060511,42.3554334,"Boston, Massachusetts, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,2.0,0.0,5132.15051843763,1,1.0,0,0,9311.0
006582,Nordic Science Investments,https://www.crunchbase.com/organization/nordic-science-investments,24.9413548,60.1717794,"Helsinki, Southern Finland, Finland",Finland,False,False,True,False,False,True,False,True,False,5.0,5.0,5.0,4.0,4.0,60.627623410863634,1,1.0,0,0,9404.0
006583,tQuity,https://www.crunchbase.com/organization/tqutiy,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,True,True,False,5.0,4.0,3.0,5.0,4.0,100.87314874151136,5,1.0,1,1,12769.0
