Round ID,Company ID,Organization Name,Organization Name URL,Organization Founded Year,Investor ID,Investor Name,Investor URL,Investor Founded Date,Investor Longitude,Investor Latitude,Company Longitude,Company Latitude,Number of Investments,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits,Lead,Specific VC Binary,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Target VC,Distance km,Local Investor,Announced Date,Investment Year,Investor Founded Year,Investor Age at Investment,num_investors,Syndication Role,Seed Investor Same City,Seed Lead Investor Same City,Country,Headquarters Country,Homecountry Investor,Homecountry Lead Investor,Seed Investor Within 50km,Seed Lead Investor Within 50km,Investor Distance to Hub,Hub_VC_Flag,Hub_Lead_VC_Flag
000040,000364,Waitpal,https://www.crunchbase.com/organization/waitpal,2017,000160,Shape VC,https://www.crunchbase.com/organization/shape-vc,2018-01-01,19.9368564,50.0619474,17.0326689,51.1089776,21,21.0,18,0.0,True,False,False,False,False,False,False,235.7610105830191,False,2021-09-01,2021,2018.0,3.0,1,Lead,False,False,Poland,,False,False,False,False,252.56392777356123,False,False
000041,000512,Plan Be Eco,https://www.crunchbase.com/organization/plan-be-ee07,2019,000174,Next Road Ventures,https://www.crunchbase.com/organization/next-road-ventures,2019-01-01,21.0067249,52.2319581,21.0067249,52.2319581,17,15.0,9,1.0,True,False,False,True,False,False,False,0.0,True,2022-09-02,2022,2019.0,3.0,1,Lead,True,True,Poland,,False,False,True,True,0.0,True,True
000043,000162,Solwena,https://www.crunchbase.com/organization/solwena,2016,000175,EEC Ventures,https://www.crunchbase.com/organization/eec-ventures,2012-01-01,21.0067249,52.2319581,18.6129831,54.3706858,16,12.0,12,0.0,True,True,False,False,False,True,False,286.0719384529201,False,2022-05-05,2022,2012.0,10.0,1,Lead,False,False,Poland,,False,False,False,False,0.0,True,True
000044,000146,Virbe,https://www.crunchbase.com/organization/virbe,2019,000138,LT Capital,https://www.crunchbase.com/organization/lt-capital-5861,2018-01-01,19.9368564,50.0619474,21.0067249,52.2319581,33,31.0,13,1.0,True,True,False,False,False,False,False,252.56392777356123,False,2021-11-10,2021,2018.0,3.0,1,Lead,False,False,Poland,,False,False,False,False,252.56392777356123,False,False
000045,000480,GlucoActive,https://www.crunchbase.com/organization/glucoactive,2019,000177,FundingBox Deep Tech Fund,https://www.crunchbase.com/organization/fundingbox-deep-tech-fund,2020-10-01,21.0067249,52.2319581,17.0326689,51.1089776,16,16.0,4,1.0,True,False,False,False,False,False,False,301.1089548473384,False,2021-02-01,2021,2020.0,1.0,1,Lead,False,False,Poland,,False,False,False,False,0.0,True,True
000046,000548,Edualy,https://www.crunchbase.com/organization/stealth-mode-startup-a746,2013,000164,CofounderZone,https://www.crunchbase.com/organization/cofounderzone,2019-01-01,21.0067249,52.2319581,21.0067249,52.2319581,20,17.0,18,0.0,True,False,False,True,False,False,False,0.0,True,2021-04-26,2021,2019.0,2.0,1,Lead,True,True,Poland,,False,False,True,True,0.0,True,True
000047,000542,Feedink Sp. z o.o.,https://www.crunchbase.com/organization/feedink-sp-z-o-o,2013,000130,Xevin Investments,https://www.crunchbase.com/organization/xevin-investments,2008-05-07,21.0067249,52.2319581,21.0067249,52.2319581,38,37.0,20,4.0,True,False,False,False,False,False,False,0.0,True,2021-01-01,2021,2008.0,13.0,1,Lead,True,True,Poland,,False,False,True,True,0.0,True,True
000048,000428,Gamfi,https://www.crunchbase.com/organization/gamfi,2011,000239,Pracuj Ventures,https://www.crunchbase.com/organization/pracuj-ventures,2019-01-01,21.0067249,52.2319581,21.0067249,52.2319581,6,4.0,5,0.0,True,True,False,False,False,True,False,0.0,True,2020-09-17,2020,2019.0,1.0,1,Lead,True,True,Poland,Poland,True,True,True,True,0.0,True,True
000049,000343,Advisero,https://www.crunchbase.com/organization/advisero,2018,000138,LT Capital,https://www.crunchbase.com/organization/lt-capital-5861,2018-01-01,19.9368564,50.0619474,19.0215852,50.2598987,33,31.0,13,1.0,True,True,False,False,False,False,False,68.81420287676613,True,2020-05-12,2020,2018.0,2.0,1,Lead,False,False,Poland,Poland,True,True,False,False,252.56392777356123,False,False
000050,000233,SoftwareSupp,https://www.crunchbase.com/organization/picksaas-com,2017,000158,Tar Heel Capital Pathfinder,https://www.crunchbase.com/organization/tar-heel-capital-pathfinder,2017-01-01,21.0067249,52.2319581,17.0326689,51.1089776,24,22.0,9,2.0,True,False,False,False,False,False,False,301.1089548473384,False,2020-06-01,2020,2017.0,3.0,1,Lead,False,False,Poland,Poland,True,True,False,False,0.0,True,True
000051,000370,Timeqube,https://www.crunchbase.com/organization/timeqube,2018,000129,Carlson ASI EVIG Alfa VC Fund,https://www.crunchbase.com/organization/evigalfa,2019-01-01,16.9335199,52.4082663,21.0067249,52.2319581,39,39.0,35,0.0,True,False,False,False,False,False,False,277.50303392133145,False,2021-05-01,2021,2019.0,2.0,1,Lead,False,False,Poland,,False,False,False,False,239.7276972180316,False,False
000052,000221,Placeme,https://www.crunchbase.com/organization/placeme,2017,000192,b.value AG,https://www.crunchbase.com/organization/b-value-ag,2016-01-01,7.4652789,51.5142273,21.0067249,52.2319581,13,12.0,3,0.0,True,True,False,False,False,False,False,931.6995620496888,False,2021-05-18,2021,2016.0,5.0,1,Lead,False,False,Germany,Poland,False,False,False,False,200.53438238027184,False,False
000053,000635,xpress delivery,https://www.crunchbase.com/organization/xpress-delivery,2018,000228,Pomerangels ASI S.A.,https://www.crunchbase.com/organization/pomerangels-asi-s-a,2018-11-05,14.5509623,53.4301818,17.0326689,51.1089776,8,5.0,4,0.0,True,False,False,False,False,False,False,308.3977761675364,False,2021-01-20,2021,2018.0,3.0,1,Lead,False,False,Poland,,False,False,False,False,128.06070913226029,False,False
000054,000204,Fluentbe,https://www.crunchbase.com/organization/fluentbe,2015,000112,Black Pearls VC,https://www.crunchbase.com/organization/black-pearls,2014-01-01,18.6129831,54.3706858,21.0067249,52.2319581,53,44.0,36,2.0,True,False,False,False,False,False,False,286.0719384529201,False,2021-06-26,2021,2014.0,7.0,1,Lead,False,False,Poland,Poland,True,True,False,False,286.0719384529201,False,False
000055,000337,coat-it,https://www.crunchbase.com/organization/coat-it-sp-z-o-o,2019,000183,YouNick Mint,https://www.crunchbase.com/organization/younick-mint,2016-05-13,16.9335199,52.4082663,21.9720582,51.4171713,15,14.0,14,0.0,True,True,False,False,False,False,False,362.6582608403598,False,2020-08-10,2020,2016.0,4.0,1,Lead,False,False,Poland,Poland,True,True,False,False,239.7276972180316,False,False
000056,000202,PixBlocks,https://www.crunchbase.com/organization/pixblocks,2019,000137,Movens Capital,https://www.crunchbase.com/organization/movens-capital,2018-04-04,21.0067249,52.2319581,16.9335199,52.4082663,33,24.0,14,0.0,True,False,False,False,False,False,False,277.50303392133145,False,2022-02-01,2022,2018.0,4.0,1,Lead,False,False,Poland,,False,False,False,False,0.0,True,True
000057,000006,Intelliseq,https://www.crunchbase.com/organization/intelliseq-sp-z-o-o,2014,000134,Unfold.vc,https://www.crunchbase.com/organization/ventureincubator,2008-01-01,17.0326689,51.1089776,19.9368564,50.0619474,34,24.0,18,2.0,True,False,False,False,False,False,False,235.7610105830191,False,2018-03-29,2018,2008.0,10.0,1,Lead,False,False,Poland,Poland,True,True,False,False,216.67097873246595,False,False
000058,000116,VersaBox,https://www.crunchbase.com/organization/versabox,2013,000238,FIDIASZ,https://www.crunchbase.com/organization/fidiasz,2017-09-01,17.0326689,51.1089776,21.0067249,52.2319581,7,5.0,6,0.0,True,False,False,False,False,False,False,301.1089548473384,False,2018-09-20,2018,2017.0,1.0,1,Lead,False,False,Poland,Poland,True,True,False,False,216.67097873246595,False,False
000059,000150,Closer Music,https://www.crunchbase.com/organization/closer-music,2019,000194,JR Holding,https://www.crunchbase.com/organization/jr-holding-09be,2011-01-01,19.9368564,50.0619474,21.0067249,52.2319581,13,13.0,8,0.0,False,False,False,False,False,False,False,252.56392777356123,False,2023-03-20,2023,2011.0,12.0,2,Co-Investor,False,False,Poland,,False,False,False,False,252.56392777356123,False,False
000059,000150,Closer Music,https://www.crunchbase.com/organization/closer-music,2019,000248,EKIPA Investments,https://www.crunchbase.com/organization/ekipa-investments,2019-01-01,19.9368564,50.0619474,21.0067249,52.2319581,5,4.0,3,0.0,False,False,False,False,False,False,False,252.56392777356123,False,2023-03-20,2023,2019.0,4.0,2,Co-Investor,False,False,Poland,,False,False,False,False,252.56392777356123,False,False
000060,000199,ZeroQs,https://www.crunchbase.com/organization/zeroqs,2018,000257,Freya Capital,https://www.crunchbase.com/organization/freya-capital,2021-01-01,-86.950845,39.4442104,20.476507,53.7766839,4,4.0,1,0.0,True,False,False,False,False,False,False,7552.6609539709425,False,2024-01-30,2024,2021.0,3.0,1,Lead,False,False,United States,Poland,False,False,False,False,6032.012738542813,False,False
000061,000062,Sundose,https://www.crunchbase.com/organization/sundose,2017,000038,Investible,https://www.crunchbase.com/organization/investible,2014-01-01,151.2082848,-33.8698439,22.5701022,51.250559,190,142.0,64,15.0,False,True,False,True,False,False,False,15499.298956774677,False,2020-03-10,2020,2014.0,6.0,2,Co-Investor,False,False,Australia,Poland,False,False,False,False,14943.325243093708,False,False
000061,000062,Sundose,https://www.crunchbase.com/organization/sundose,2017,000134,Unfold.vc,https://www.crunchbase.com/organization/ventureincubator,2008-01-01,17.0326689,51.1089776,22.5701022,51.250559,34,24.0,18,2.0,False,False,False,False,False,False,False,386.22022436455086,False,2020-03-10,2020,2008.0,12.0,2,Co-Investor,False,False,Poland,Poland,True,False,False,False,216.67097873246595,False,False
000062,000015,Packhelp,https://www.crunchbase.com/organization/packhelp,2015,000106,Market One Capital,https://www.crunchbase.com/organization/market-one-capital,2017-12-01,6.1342493,49.5999681,21.0067249,52.2319581,57,36.0,20,6.0,False,False,False,False,False,False,False,1080.7239637088346,False,2018-06-05,2018,2017.0,1.0,3,Co-Investor,False,False,Luxembourg,Poland,False,False,False,False,187.86111056616966,False,False
000062,000015,Packhelp,https://www.crunchbase.com/organization/packhelp,2015,000078,PROfounders Capital,https://www.crunchbase.com/organization/profounders-capital,2009-06-01,-0.1440551,51.4893335,21.0067249,52.2319581,83,57.0,26,20.0,False,False,False,False,False,False,False,1449.6239477318793,False,2018-06-05,2018,2009.0,9.0,3,Co-Investor,False,False,United Kingdom,Poland,False,False,False,False,4.639509600861927,True,False
000062,000015,Packhelp,https://www.crunchbase.com/organization/packhelp,2015,000014,Speedinvest,https://www.crunchbase.com/organization/speedinvest,2011-06-01,16.4221587,48.1857192,21.0067249,52.2319581,513,309.0,203,48.0,True,False,False,False,False,False,True,555.5198759699874,False,2018-06-05,2018,2011.0,7.0,3,Lead,False,False,Austria,Poland,False,False,False,False,4.458645788406732,True,True
000063,000019,Tylko,https://www.crunchbase.com/organization/tylko-2,2014,000075,SquareOne Venture Capital,https://www.crunchbase.com/organization/squarone-vc,2010-01-01,13.3989367,52.510885,21.0067249,52.2319581,88,57.0,33,8.0,True,False,False,False,False,False,False,517.1746315891519,False,2015-01-04,2015,2010.0,5.0,1,Lead,False,False,Germany,Poland,False,False,False,False,0.0,True,True
000066,000357,Mindento,https://www.crunchbase.com/organization/mindento,2016,000194,JR Holding,https://www.crunchbase.com/organization/jr-holding-09be,2011-01-01,19.9368564,50.0619474,21.0067249,52.2319581,13,13.0,8,0.0,True,False,False,False,False,False,False,252.56392777356123,False,2022-10-13,2022,2011.0,11.0,1,Lead,False,False,Poland,,False,False,False,False,252.56392777356123,False,False
000067,000068,inSTREAMLY,https://www.crunchbase.com/organization/instreamly,2018,000232,PKO VC,https://www.crunchbase.com/organization/pko-vc,,21.0067249,52.2319581,21.0067249,52.2319581,7,7.0,1,1.0,False,False,False,False,False,False,False,0.0,True,2021-04-14,2021,,,4,Co-Investor,True,False,Poland,Poland,True,False,True,False,0.0,True,False
000067,000068,inSTREAMLY,https://www.crunchbase.com/organization/instreamly,2018,000066,Colopl Next,https://www.crunchbase.com/organization/colopl-next,2015-02-10,139.766706,35.6812546,21.0067249,52.2319581,109,99.0,13,16.0,False,False,False,False,False,True,False,8583.167065371124,False,2021-04-14,2021,2015.0,6.0,4,Co-Investor,False,False,Japan,Poland,False,False,False,False,7822.136830100668,False,False
000067,000068,inSTREAMLY,https://www.crunchbase.com/organization/instreamly,2018,000121,SMOK Ventures,https://www.crunchbase.com/organization/smok-ventures,2019-03-01,21.0067249,52.2319581,21.0067249,52.2319581,45,35.0,26,0.0,False,False,False,False,False,False,False,0.0,True,2021-04-14,2021,2019.0,2.0,4,Co-Investor,True,False,Poland,Poland,True,False,True,False,0.0,True,False
000067,000068,inSTREAMLY,https://www.crunchbase.com/organization/instreamly,2018,000135,Supernode Global,https://www.crunchbase.com/organization/rooks-nest-ventures,2016-01-01,-0.1440551,51.4893335,21.0067249,52.2319581,33,30.0,18,2.0,True,True,False,False,False,False,False,1449.6239477318793,False,2021-04-14,2021,2016.0,5.0,4,Lead,False,False,United Kingdom,Poland,False,False,False,False,4.639509600861927,True,True
000068,000481,Cashy,https://www.crunchbase.com/organization/cashy-828c,2018,000234,BEYOND,https://www.crunchbase.com/organization/beyond-95d1,2022-01-01,-3.6899043,40.4237276,23.1591679,53.132398,7,7.0,7,0.0,True,False,True,False,False,False,False,2461.8742185123933,False,2023-05-04,2023,2022.0,1.0,1,Lead,False,False,Spain,,False,False,False,False,1.3966316113992354,True,True
000072,000109,Feyenally,https://www.crunchbase.com/organization/gepetto,2019,000153,Aligo Venture Capital,https://www.crunchbase.com/organization/aligo-venture-capital,2011-01-01,18.8000293,54.0869532,17.0326689,51.1089776,25,22.0,15,0.0,True,False,False,False,False,False,False,351.96481341097444,False,2021-06-08,2021,2011.0,10.0,2,Lead,False,False,Poland,,False,False,False,False,253.3323386110065,False,False
000072,000109,Feyenally,https://www.crunchbase.com/organization/gepetto,2019,000174,Next Road Ventures,https://www.crunchbase.com/organization/next-road-ventures,2019-01-01,21.0067249,52.2319581,17.0326689,51.1089776,17,15.0,9,1.0,False,False,False,True,False,False,False,301.1089548473384,False,2021-06-08,2021,2019.0,2.0,2,Co-Investor,False,False,Poland,,False,False,False,False,0.0,True,False
000073,000530,Customy,https://www.crunchbase.com/organization/customy,2016,000177,FundingBox Deep Tech Fund,https://www.crunchbase.com/organization/fundingbox-deep-tech-fund,2020-10-01,21.0067249,52.2319581,18.9544466,50.2978791,16,16.0,4,1.0,True,False,False,False,False,False,False,258.1235186582916,False,2021-05-20,2021,2020.0,1.0,1,Lead,False,False,Poland,,False,False,False,False,0.0,True,True
000074,000170,AutonomyNow,https://www.crunchbase.com/organization/autonomynow,2019,000129,Carlson ASI EVIG Alfa VC Fund,https://www.crunchbase.com/organization/evigalfa,2019-01-01,16.9335199,52.4082663,21.0067249,52.2319581,39,39.0,35,0.0,True,False,False,False,False,False,False,277.50303392133145,False,2022-02-23,2022,2019.0,3.0,1,Lead,False,False,Poland,,False,False,False,False,239.7276972180316,False,False
000075,000227,Instapay,https://www.crunchbase.com/organization/instapay-acca,2019,000281,Space Bridge,https://www.crunchbase.com/organization/space-bridge,,22.5701022,51.250559,21.9720582,51.4171713,1,1.0,1,0.0,True,False,False,False,False,False,False,45.490845262138585,True,2022-05-10,2022,,,1,Lead,False,False,Poland,,False,False,False,False,153.27663906853053,False,False
000076,000276,Podhash,https://www.crunchbase.com/organization/hintech,2019,000110,SpeedUp Venture Capital Group,https://www.crunchbase.com/organization/speedup-venture-capital-group,2009-09-01,16.9335199,52.4082663,21.9720582,51.4171713,54,51.0,12,6.0,True,False,False,False,False,False,False,362.6582608403598,False,2022-06-21,2022,2009.0,13.0,1,Lead,False,False,Poland,,False,False,False,False,239.7276972180316,False,False
000077,000064,Talkin' Things,https://www.crunchbase.com/organization/talkin-things,2013,000222,Montis Capital Group,https://www.crunchbase.com/organization/montis-capital-group,2018-11-01,21.0067249,52.2319581,21.0067249,52.2319581,8,7.0,4,0.0,True,True,False,False,False,False,False,0.0,True,2019-01-01,2019,2018.0,1.0,1,Lead,True,True,Poland,Poland,True,True,True,True,0.0,True,True
000078,000316,PelviFly,https://www.crunchbase.com/organization/pelvifly,2016,000129,Carlson ASI EVIG Alfa VC Fund,https://www.crunchbase.com/organization/evigalfa,2019-01-01,16.9335199,52.4082663,21.0067249,52.2319581,39,39.0,35,0.0,True,False,False,False,False,False,False,277.50303392133145,False,2020-05-21,2020,2019.0,1.0,1,Lead,False,False,Poland,Poland,True,True,False,False,239.7276972180316,False,False
000079,000020,SATIM,https://www.crunchbase.com/organization/satim,2012,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,19.9368564,50.0619474,"6,189",,"3,257",527.0,True,False,True,False,False,False,True,8662.579576865079,False,2020-06-08,2020,2006.0,14.0,1,Lead,False,False,United States,Poland,False,False,False,False,7074.62270759632,False,False
000080,000266,UAVLAS,https://www.crunchbase.com/organization/uavlas,2019,000129,Carlson ASI EVIG Alfa VC Fund,https://www.crunchbase.com/organization/evigalfa,2019-01-01,16.9335199,52.4082663,21.0067249,52.2319581,39,39.0,35,0.0,True,False,False,False,False,False,False,277.50303392133145,False,2020-08-18,2020,2019.0,1.0,1,Lead,False,False,Poland,Poland,True,True,False,False,239.7276972180316,False,False
000081,000052,StethoMe,https://www.crunchbase.com/organization/stethome,2015,000085,Manta Ray Ventures,https://www.crunchbase.com/organization/manta-ray-ventures,2017-01-01,-0.1440551,51.4893335,16.9335199,52.4082663,77,56.0,5,4.0,False,False,False,False,False,False,False,1172.1352201919178,False,2017-06-01,2017,2017.0,0.0,2,Co-Investor,False,False,United Kingdom,Poland,False,False,False,False,4.639509600861927,True,False
000081,000052,StethoMe,https://www.crunchbase.com/organization/stethome,2015,000193,TDJ Pitango Ventures,https://www.crunchbase.com/organization/tdj-pitango-ventures,2017-06-01,21.0067249,52.2319581,16.9335199,52.4082663,13,7.0,7,1.0,True,False,False,False,False,False,False,277.50303392133145,False,2017-06-01,2017,2017.0,0.0,2,Lead,False,False,Poland,Poland,True,True,False,False,0.0,True,True
000085,000222,Reef Factory,https://www.crunchbase.com/organization/reef-factory,2019,000110,SpeedUp Venture Capital Group,https://www.crunchbase.com/organization/speedup-venture-capital-group,2009-09-01,16.9335199,52.4082663,18.0326381,53.1798859,54,51.0,12,6.0,True,False,False,False,False,False,False,113.23672023088552,False,2019-06-14,2019,2009.0,10.0,1,Lead,False,False,Poland,Poland,True,True,False,False,239.7276972180316,False,False
000086,000241,Future Collars,https://www.crunchbase.com/organization/future-collars,2017,000136,Simpact Ventures,https://www.crunchbase.com/organization/simpact-vc,2017-08-01,21.0067249,52.2319581,21.0067249,52.2319581,33,32.0,25,0.0,True,True,False,False,False,False,False,0.0,True,2019-04-10,2019,2017.0,2.0,1,Lead,True,True,Poland,Poland,True,True,True,True,0.0,True,True
000087,000199,ZeroQs,https://www.crunchbase.com/organization/zeroqs,2018,000180,ValueTech Seed,https://www.crunchbase.com/organization/valuetech-seed-8914,2017-01-01,21.0067249,52.2319581,20.476507,53.7766839,16,15.0,3,0.0,True,True,False,False,False,False,False,175.3899894701134,False,2019-01-01,2019,2017.0,2.0,1,Lead,False,False,Poland,Poland,True,True,False,False,0.0,True,True
000088,000125,DAC - Dynamic Air Cooling,https://www.crunchbase.com/organization/dac-sp-z-o-o,2019,000160,Shape VC,https://www.crunchbase.com/organization/shape-vc,2018-01-01,19.9368564,50.0619474,19.4044583,54.1558708,21,21.0,18,0.0,True,False,False,False,False,False,False,456.66949073020345,False,2020-06-05,2020,2018.0,2.0,1,Lead,False,False,Poland,Poland,True,True,False,False,252.56392777356123,False,False
000090,000558,Open Quiz,https://www.crunchbase.com/organization/open-quiz,2014,000164,CofounderZone,https://www.crunchbase.com/organization/cofounderzone,2019-01-01,21.0067249,52.2319581,19.9368564,50.0619474,20,17.0,18,0.0,True,False,False,True,False,False,False,252.56392777356123,False,2020-11-16,2020,2019.0,1.0,1,Lead,False,False,Poland,Poland,True,True,False,False,0.0,True,True
000091,000366,FitMech,https://www.crunchbase.com/organization/fitmech,2019,000247,Y Experiment,https://www.crunchbase.com/organization/y-experiment,2015-02-01,16.9335199,52.4082663,16.9335199,52.4082663,5,5.0,5,0.0,True,False,False,False,False,False,False,0.0,True,2017-01-01,2017,2015.0,2.0,1,Lead,True,True,Poland,Poland,True,True,True,True,239.7276972180316,False,False
000092,000156,CyberHeaven,https://www.crunchbase.com/organization/cyberheaven,2019,000229,Arkley Brinc VC,https://www.crunchbase.com/organization/arkley-brinc-vc,2018-10-01,21.0067249,52.2319581,19.9368564,50.0619474,7,6.0,6,0.0,True,False,True,False,False,False,False,252.56392777356123,False,2020-08-03,2020,2018.0,2.0,1,Lead,False,False,Poland,Poland,True,True,False,False,0.0,True,True
000093,000009,neptune.ai,https://www.crunchbase.com/organization/neptune-ml,2017,000193,TDJ Pitango Ventures,https://www.crunchbase.com/organization/tdj-pitango-ventures,2017-06-01,21.0067249,52.2319581,21.0067249,52.2319581,13,7.0,7,1.0,True,False,False,False,False,False,False,0.0,True,2018-09-18,2018,2017.0,1.0,1,Lead,True,True,Poland,Poland,True,True,True,True,0.0,True,True
000094,000095,SentiOne,https://www.crunchbase.com/organization/sentione,2011,000221,Augere Business Angels Network,https://www.crunchbase.com/organization/augere-business-angels-network,2014-09-01,20.8574769,50.4861001,18.6129831,54.3706858,9,9.0,6,0.0,True,False,False,False,False,False,False,457.908844576684,False,2015-04-21,2015,2014.0,1.0,1,Lead,False,False,Poland,Poland,True,True,False,False,194.40682730659117,False,False
