Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,number_lead_seed_investors,years_to_seed,regional_seed_investor_binary,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_exits_of_seed_investors,specific_lead_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_lead_funding_binary,angel_group_lead_funding_binary,micro_vc_lead_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,number_homecountry_investors,number_homecountry_lead_investors,homecountry_lead_investor,hub_lead_vc_in_seed_binary,vcs_within_50km,vcs_within_50km,top_university_count,top_university_count,top_university_ecosystem_binary,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,share_successful_startups_in_environment,distance_to_hub,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_founding_year,investment_volume_first_seed_year,exit_date,max_seed_investor_distance,seed_investors_all_same_country,seed_investors_all_same_country_as_startup,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,european_investor,all_european_investor,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor
1562,BerGenBio,https://www.crunchbase.com/organization/bergenbio,2007,Norway,60.39299,5.32415,2.0,4,False,True,1.3,1,2,152.46688717086414,0.0,304.9337743417283,7.0,3.0,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,10.0,Post-IPO Equity,1.0,4,True,True,True,True,True,True,True,False,2.5,True,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,2,1,True,False,7,7,0,0,False,False,0,0,0.0,0.0,304.2736131782631,304.9337743417283,304.9337743417283,304.9337743417283,0.0,0.0,0.0,304.9337743417283,304.9337743417283,3.16,4.856706811803519,2017-04-06,304.9337743417283,True,True,False,2011-03-02,2011-03-02,True,True,False,False,False,False,False,False
5418,Matchhamster,https://www.crunchbase.com/organization/matchhamster,2007,The Netherlands,52.3730796,4.8924534,4.0,7,True,True,0.571864,3,3,55.92306815498664,0.0,76.73861059088203,108.0,5.0,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,,7,True,True,False,True,True,True,True,False,6.5,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,4,0,False,False,337,337,1,1,True,True,2,0,0.0,0.0,0.0,0.0,55.92306815498664,112.34295692421745,0.0,0.0,0.0,0.0,112.34295692421745,3.16,5.303304908059076,,112.34295692421745,True,True,False,2014-05-14,2015-03-01,True,True,False,False,False,False,False,False
2110,Sinay,https://www.crunchbase.com/organization/sinay,2007,France,49.1845208,-0.3584771,1.0,12,False,True,0.525,3,4,6992.8995240855475,588.7824441739087,8429.816562745345,40.666666666666664,6.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Series A,3.0,12,False,False,False,True,True,True,True,True,52.2,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,2,2,0,0,False,False,0,0,0.0,0.0,200.561022259344,8812.012793487236,8812.012793487236,8812.012793487236,588.7824441739087,6386.5284342849845,9777.364546214876,56.76225587802238,11154.397955721875,3.16,7.378383712996715,,9777.364546214876,False,False,False,2019-06-07,2020-09-17,True,False,True,True,True,False,True,False
2117,Dolead,https://www.crunchbase.com/organization/dolead,2007,France,48.8534951,2.3483915,2.0,0,True,True,0.989183,1,3,565.4979867480648,0.0,1130.9959734961296,1.3333333333333333,4.0,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,16.0,Series C,2.0,0,True,True,True,True,True,True,True,True,1.0,False,False,False,False,False,True,2,1,True,True,True,True,True,True,True,True,2,1,True,True,841,841,4,4,True,True,10,4,0.4,0.4,0.6205248203236772,0.0,0.0,0.0,0.0,848.2469801220972,1696.4939602441943,0.0,1696.4939602441943,3.16,6.532043129023321,2023-06-28,1696.4939602441943,False,False,False,2007-11-16,2007-11-16,True,True,False,False,False,False,False,False
2518,Proxem,https://www.crunchbase.com/organization/proxem,2007,France,48.8534951,2.3483915,1.0,9,True,True,1.222792,2,2,0.0,0.0,0.0,43.0,10.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,13.0,Seed,1.0,9,True,True,True,False,False,False,False,False,20.0,False,False,False,False,False,False,2,1,True,True,True,True,True,True,True,True,2,1,True,True,841,841,4,4,True,True,10,4,0.4,0.4,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,6.398594934535208,2020-07-27,0.0,True,True,True,2016-03-03,2016-10-06,True,True,False,False,False,False,False,False
17088,Base4,https://www.crunchbase.com/organization/base4,2007,United Kingdom,52.2055314,0.1186637,3.0,3,True,True,16.795056,2,4,91.7060674483813,0.0,108.67408089456416,66.75,62.8,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,,Venture - Series Unknown,,3,True,True,False,True,True,True,True,False,22.2,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,4,0,False,False,54,54,1,1,True,True,1,1,1.0,1.0,0.0,0.0,91.7060674483813,178.25183962758584,0.0,0.0,0.0,81.6565725707354,178.25183962758584,3.16,6.55250788703459,,178.25183962758584,True,True,False,2010-02-10,2010-12-03,True,True,False,False,False,False,False,False
17714,PVC Recycling,https://www.crunchbase.com/organization/pvc-recycling,2007,United Kingdom,53.4840214,-2.0562536,2.0,6,True,True,0.807199,1,2,37.144310643967195,37.144310643967195,0.0,43.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,,Seed,,6,True,True,False,False,False,False,False,False,5.5,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,79,79,1,1,True,True,0,0,0.0,0.0,12.507049324289651,37.144310643967195,37.144310643967195,37.144310643967195,0.0,0.0,0.0,0.0,0.0,3.16,6.55250788703459,,37.144310643967195,True,True,False,2013-10-03,2013-10-03,True,True,False,False,False,False,False,False
2437,APITIC,https://www.crunchbase.com/organization/apitic,2007,France,48.407922,-4.520914,1.0,10,False,True,1.194988,2,2,600.3617724242959,507.0737026164444,264.06959986596473,158.0,11.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,10,False,False,False,True,True,True,True,True,159.0,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,True,4,4,0,0,False,False,0,0,0.0,0.0,438.6264791217265,693.6498422321472,693.6498422321472,693.6498422321472,507.0737026164444,507.0737026164444,507.0737026164444,264.06959986596473,264.06959986596473,3.16,6.803505257608338,,693.6498422321472,False,False,False,2017-01-02,2017-06-30,True,True,False,False,False,False,False,False
17059,My1Login,https://www.crunchbase.com/organization/my1login,2007,United Kingdom,51.4893335,-0.1440551,1.0,5,True,True,1.5,2,3,533.9244775658968,487.4079643564715,56.60034220535054,91.8,11.4,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Venture - Series Unknown,,5,False,False,False,True,True,True,True,False,17.2,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,5,0,False,False,1939,1939,5,5,True,True,24,9,0.375,0.375,4.639509600861782,487.4079643564715,533.9244775658968,556.0688323633549,0.0,0.0,0.0,0.0,100.19160406049208,3.16,6.55250788703459,,556.0688323633549,True,True,False,2012-04-13,2013-06-24,True,True,False,False,False,False,False,False
17013,theprintspace,https://www.crunchbase.com/organization/theprintspace,2007,United Kingdom,51.4893335,-0.1440551,2.0,1,True,False,1.592332,2,2,73.58888710863854,52.94940182194702,41.64261101587768,109.0,17.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,7.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,1,True,False,1939,1939,5,5,True,True,24,9,0.375,0.375,4.639509600861782,94.22837239533008,94.22837239533008,94.22837239533008,52.94940182194702,52.94940182194702,52.94940182194702,41.64261101587768,41.64261101587768,3.16,7.244941546337007,,94.22837239533008,True,True,False,2008-06-01,2019-06-24,True,True,False,False,False,False,False,False
17008,Vashi,https://www.crunchbase.com/organization/vashi,2007,United Kingdom,51.4893335,-0.1440551,1.0,13,True,False,5.609923,1,1,780.8121346541159,780.8121346541159,0.0,3.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,,Series C,,13,False,False,False,True,True,True,True,False,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,1939,1939,5,5,True,True,24,8,0.3333333333333333,0.3333333333333333,4.639509600861782,780.8121346541159,780.8121346541159,780.8121346541159,0.0,0.0,0.0,0.0,0.0,3.16,7.901377353792616,,780.8121346541159,True,False,False,2020-07-01,2020-07-01,True,True,False,False,False,False,True,True
17007,FreeAgent,https://www.crunchbase.com/organization/freeagent-central,2007,United Kingdom,55.9519018,-3.1904199,3.0,2,False,True,0.15,1,3,2479.469909472296,535.0383793731514,4548.586843415323,112.66666666666669,2.3,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,9.0,Series C,,2,False,False,False,True,True,True,True,False,30.7,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,45,45,1,1,True,True,1,1,1.0,1.0,281.5374774723942,535.0383793731514,2479.469909472296,5575.972110921178,0.0,0.0,0.0,918.452570524003,6822.842542374869,3.16,6.55250788703459,2016-11-16,5575.972110921178,False,False,False,2009-09-10,2009-09-10,True,False,True,True,True,False,True,False
10108,twidox,https://www.crunchbase.com/organization/twidox,2007,Germany,50.0820384,8.2416556,3.0,1,False,True,0.0,1,1,131.45243950112317,131.45243950112317,0.0,36.0,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,,Seed,,1,False,False,False,True,True,True,True,False,10.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,103,103,0,0,False,False,0,0,0.0,0.0,288.12368602142107,131.45243950112317,131.45243950112317,131.45243950112317,0.0,0.0,0.0,0.0,0.0,3.16,6.922151159265869,,131.45243950112317,True,True,False,2008-01-01,2008-01-01,True,True,False,False,False,False,True,True
2328,Serious Factory,https://www.crunchbase.com/organization/seriousfactory,2007,France,48.8709053,2.2255727,1.0,8,True,True,1.278056,1,1,9.190652391187006,9.190652391187006,0.0,94.0,14.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,,Series A,,8,True,True,False,False,False,False,False,False,32.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,1,0,False,False,841,841,4,4,True,True,9,5,0.5555555555555556,0.5555555555555556,8.980276414837801,9.190652391187006,9.190652391187006,9.190652391187006,0.0,0.0,0.0,0.0,0.0,3.16,6.2166061010848646,,9.190652391187006,True,True,True,2015-06-05,2015-06-05,True,True,False,False,False,False,False,False
16984,Heptares Therapeutics,https://www.crunchbase.com/organization/heptares-therapeutics,2007,United Kingdom,51.79588,-0.07854,2.0,0,False,True,0.0,1,1,34.384893646986235,34.384893646986235,0.0,49.0,10.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,8.0,Venture - Series Unknown,,0,True,True,False,False,False,False,False,False,24.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,1956,1956,0,0,False,False,0,0,0.0,0.0,31.177571740630047,34.384893646986235,34.384893646986235,34.384893646986235,0.0,0.0,0.0,0.0,0.0,3.16,7.313886831633462,2015-02-22,34.384893646986235,True,True,False,2007-08-10,2007-08-10,True,True,False,False,False,False,False,False
10104,Secusmart,https://www.crunchbase.com/organization/secusmart,2007,Germany,51.2254018,6.7763137,1.0,0,False,True,0.0,1,1,446.8811651734495,446.8811651734495,0.0,108.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,7.0,Series A,1.0,0,False,False,False,True,True,True,True,True,31.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,True,143,143,0,0,False,False,1,0,0.0,0.0,174.68247275260293,0.0,0.0,0.0,446.8811651734495,446.8811651734495,446.8811651734495,0.0,0.0,3.16,6.668863370699788,2014-07-29,446.8811651734495,True,False,False,2007-11-30,2007-11-30,True,True,False,False,False,False,True,True
16974,Zoopla,https://www.crunchbase.com/organization/zoopla,2007,United Kingdom,51.4893335,-0.1440551,1.0,1,True,True,2.949464,1,3,1755.760671301792,0.0,3511.521342603584,226.33333333333337,14.0,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,Series C,1.0,1,True,True,False,True,True,True,True,True,96.7,True,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,1939,1939,5,5,True,True,24,9,0.375,0.375,4.639509600861782,0.0,0.0,0.0,5267.282013905376,5267.282013905376,5267.282013905376,0.0,5267.282013905376,3.16,7.244941546337007,,5267.282013905376,False,False,False,2008-01-15,2008-01-15,True,False,True,True,True,False,False,False
16972,Simudyne,https://www.crunchbase.com/organization/simudyne,2007,United Kingdom,51.4893335,-0.1440551,1.0,10,True,True,3.574002,2,6,4616.967316316052,0.0,4904.054293495388,64.6,7.8,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,Series A,1.0,10,True,True,False,True,True,True,True,True,164.0,False,True,True,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,1939,1939,5,5,True,True,24,9,0.375,0.375,4.639509600861782,0.0,4130.934032217257,8635.723834817247,7533.16702090882,7533.16702090882,7533.16702090882,0.0,8635.723834817247,3.16,7.696667081526462,,8635.723834817247,False,False,False,2017-01-27,2018-02-16,True,False,True,True,True,False,False,False
20112,DIGI Health Kft,https://www.crunchbase.com/organization/digi-health-kft,2007,Hungary,48.0733941,20.7881125,1.0,10,False,False,0.035621,2,1,145.42062725753544,145.42062725753544,0.0,392.0,18.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,Pre-Seed,,10,False,False,False,True,True,True,True,False,7.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,1,1,0,0,False,False,0,0,0.0,0.0,327.93867833483216,145.42062725753544,145.42062725753544,145.42062725753544,0.0,0.0,0.0,0.0,0.0,3.16,3.933784497209659,,145.42062725753544,True,True,False,2017-11-22,2018-05-07,True,True,False,False,False,False,False,False
16956,ME+EM,https://www.crunchbase.com/organization/me-em,2007,United Kingdom,51.4893335,-0.1440551,1.0,8,True,False,0.0,1,3,1.4401785374764478,0.0,2.8803570749528955,59.0,6.7,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,,Series A,,8,True,True,False,False,False,False,False,False,7.3,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,1939,1939,5,5,True,True,24,8,0.3333333333333333,0.3333333333333333,4.639509600861782,0.0,1.4401785374764478,4.320535612429343,0.0,0.0,0.0,0.0,4.320535612429343,3.16,7.170888478512505,,4.320535612429343,True,True,True,2015-08-17,2015-08-17,True,True,False,False,False,False,False,False
16947,Promethean Particles,https://www.crunchbase.com/organization/promethean-particles,2007,United Kingdom,52.9473037,-1.1449555,1.0,12,False,True,0.964869,1,1,175.86985440455854,175.86985440455854,0.0,184.0,35.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,Series A,1.0,12,False,False,False,True,True,True,True,True,38.0,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,True,80,80,1,1,True,True,0,0,0.0,0.0,94.1703990772338,0.0,0.0,0.0,175.86985440455854,175.86985440455854,175.86985440455854,0.0,0.0,3.16,8.006700845440367,,175.86985440455854,True,True,False,2019-11-14,2019-11-14,True,True,False,False,False,False,False,False
16937,Crescendo Biologics,https://www.crunchbase.com/organization/crescendo-biologics,2007,United Kingdom,52.2055314,0.1186637,1.0,2,True,True,7.111488,1,5,121.9471532232023,0.0,203.96200054784464,92.4,11.4,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,,Venture - Series Unknown,1.0,2,True,True,False,True,True,True,True,True,20.6,True,True,False,False,False,False,2,0,False,False,False,False,False,False,False,False,4,0,False,True,54,54,1,1,True,True,1,1,1.0,1.0,0.0,0.0,51.275981630729866,117.83654926891391,404.6318395930921,404.6318395930921,404.6318395930921,5.610804683270124,408.81700676053634,3.16,6.55250788703459,,404.6318395930921,False,False,False,2009-10-12,2009-10-12,True,True,False,False,False,False,False,False
4985,CustomerGauge,https://www.crunchbase.com/organization/customergauge,2007,The Netherlands,52.3730796,4.8924534,2.0,13,True,True,0.0,1,1,5862.266991071594,5862.266991071594,0.0,41.0,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,,Seed,1.0,13,False,False,False,True,True,True,True,True,4.0,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,337,337,1,1,True,True,2,0,0.0,0.0,0.0,0.0,0.0,0.0,5862.266991071594,5862.266991071594,5862.266991071594,0.0,0.0,3.16,6.55250788703459,,5862.266991071594,True,False,False,2020-01-27,2020-01-27,False,False,True,True,True,True,False,False
22394,ArcticStartup,https://www.crunchbase.com/organization/arcticstartup,2007,Finland,60.1717794,24.9413548,2.0,11,True,True,0.0,2,9,2821.912431640651,0.0,5120.599963024266,15.444444444444445,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,,Seed,,11,True,True,False,True,True,True,True,False,5.4,False,False,False,False,False,False,5,0,False,False,False,False,False,False,False,False,5,0,False,False,147,147,2,2,True,True,4,0,0.0,0.0,0.4833470476976217,0.0,2821.912431640651,9272.05088307936,0.0,0.0,0.0,0.0,15339.585122317538,3.16,5.303304908059076,,9272.05088307936,False,False,False,2018-01-26,2022-05-19,True,False,True,True,True,False,False,False
16905,Seedcamp,https://www.crunchbase.com/organization/seedcamp,2007,United Kingdom,51.4893335,-0.1440551,2.0,4,True,True,0.0,1,7,1754.0088468792542,0.0,2853.0495576246603,83.14285714285714,11.7,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Venture - Series Unknown,,4,True,True,False,True,True,True,True,False,32.6,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,False,1939,1939,5,5,True,True,24,9,0.375,0.375,4.639509600861782,0.0,1754.0088468792542,5569.791902778004,0.0,0.0,0.0,0.0,5876.678944661746,3.16,6.68586094706836,,5569.791902778004,False,False,False,2011-09-08,2011-09-08,True,False,True,True,True,False,False,False
5215,Energy Floors,https://www.crunchbase.com/organization/energy-floors,2007,The Netherlands,51.9244424,4.47775,1.0,13,False,True,0.06147,1,1,87.58965559566404,87.58965559566404,0.0,153.0,10.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,,Seed,,13,True,True,False,False,False,False,False,False,7.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,118,118,2,2,True,True,0,0,0.0,0.0,57.35189574909011,87.58965559566404,87.58965559566404,87.58965559566404,0.0,0.0,0.0,0.0,0.0,3.16,6.55250788703459,,87.58965559566404,True,True,False,2020-06-21,2020-06-21,True,True,False,False,False,False,False,False
22384,Thirdpresence,https://www.crunchbase.com/organization/thirdpresence,2007,Finland,60.1717794,24.9413548,2.0,5,True,True,5.56,2,5,1917.829812028288,0.0,3835.659624056576,41.0,14.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,Seed,,5,True,True,False,True,True,True,True,False,7.4,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,147,147,2,2,True,True,4,0,0.0,0.0,0.4833470476976217,0.0,1917.829812028288,7671.319248113152,0.0,0.0,0.0,0.0,7671.319248113152,3.16,4.407938016458383,,7671.319248113152,False,False,False,2012-04-13,2018-02-21,True,False,True,True,True,False,False,False
9816,JobLeads,https://www.crunchbase.com/organization/jobleads,2007,Germany,53.550341,10.000654,1.0,4,True,False,0.0,2,2,370.19550915568703,370.19550915568703,0.0,662.0,6.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Seed,,4,False,False,False,True,True,True,True,False,125.5,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,116,116,1,1,True,True,2,0,0.0,0.0,0.0,370.19550915568703,370.19550915568703,370.19550915568703,0.0,0.0,0.0,0.0,0.0,3.16,6.55250788703459,,370.19550915568703,True,True,False,2011-05-17,2011-05-17,True,True,False,False,False,False,True,True
10081,eZelleron,https://www.crunchbase.com/organization/ezelleron,2007,Germany,51.0493286,13.7381437,1.0,1,False,True,3.610591,2,4,223.6708568352013,0.0,350.08741887870434,50.25,6.3,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,11.0,Series B,4.0,1,True,True,True,True,True,True,True,True,9.2,False,True,False,False,False,False,1,1,True,True,True,True,True,True,True,True,4,4,True,True,17,17,0,0,False,False,0,0,0.0,0.0,120.8908573177236,0.0,0.0,0.0,0.0,223.6708568352013,434.9565202999403,100.37440672951983,510.2071868684638,3.16,6.922151159265869,2018-01-01,434.9565202999403,True,True,False,2008-05-04,2009-12-10,True,True,False,False,False,False,True,True
5319,MYNGLE,https://www.crunchbase.com/organization/myngle,2007,The Netherlands,52.3730796,4.8924534,3.0,1,True,False,1.1,1,1,0.0,0.0,0.0,37.0,4.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,11.0,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,337,337,1,1,True,True,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,5.559141984829935,,0.0,True,True,True,2008-03-28,2008-03-28,True,True,False,False,False,False,False,False
16976,Arecor,https://www.crunchbase.com/organization/arecor,2007,United Kingdom,52.0538716,0.2105189,1.0,0,True,True,0.0,1,1,106.18234551959247,106.18234551959247,0.0,96.0,24.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,14.0,Post-IPO Equity,,0,False,False,False,True,True,True,True,False,21.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,58,58,1,1,True,True,0,0,0.0,0.0,17.991688636426492,106.18234551959247,106.18234551959247,106.18234551959247,0.0,0.0,0.0,0.0,0.0,3.16,7.313886831633462,2021-06-03,106.18234551959247,True,True,False,2007-07-01,2007-07-01,True,True,False,False,False,False,False,False
21070,Trustpilot,https://www.crunchbase.com/organization/trustpilot,2007,Denmark,55.6867243,12.5700724,2.0,4,True,False,2.0,1,1,0.0,0.0,0.0,151.0,7.0,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,14.0,Series E,1.0,4,True,True,True,False,False,False,False,False,35.0,False,True,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,234,234,2,2,True,True,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,4.877484781308751,2021-03-23,0.0,True,True,True,2011-01-28,2011-01-28,True,True,False,False,False,False,False,False
9981,rapidrabbit,https://www.crunchbase.com/organization/rapidrabbit,2007,Germany,54.095791,13.3815238,1.0,2,False,False,1.32592,2,2,566.1747012832167,566.1747012832167,0.0,662.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,,2,False,False,False,True,True,True,True,False,125.5,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,0,False,False,7,7,0,0,False,False,0,0,0.0,0.0,176.2373030669363,566.1747012832167,566.1747012832167,566.1747012832167,0.0,0.0,0.0,0.0,0.0,3.16,6.55250788703459,,566.1747012832167,True,True,False,2009-04-08,2009-04-08,True,True,False,False,False,False,True,True
